t,x(t),dx/dt
9.0929999842e+02,-9.9390507616e+01,-9.4601158482e-01
9.0939999842e+02,-9.9485105967e+01,-9.4595543189e-01
9.0949999842e+02,-9.9579698702e+01,-9.4589927167e-01
9.0959999842e+02,-9.9674285821e+01,-9.4584310415e-01
9.0969999842e+02,-9.9768867323e+01,-9.4578692934e-01
9.0979999842e+02,-9.9863443207e+01,-9.4573074722e-01
9.0989999842e+02,-9.9958013472e+01,-9.4567455781e-01
9.0999999842e+02,-1.0005257812e+02,-9.4561836108e-01
9.1009999842e+02,-1.0014713714e+02,-9.4556215704e-01
9.1019999842e+02,-1.0024169055e+02,-9.4550594569e-01
9.1029999842e+02,-1.0033623833e+02,-9.4544972703e-01
9.1039999842e+02,-1.0043078049e+02,-9.4539350104e-01
9.1049999842e+02,-1.0052531703e+02,-9.4533726773e-01
9.1059999842e+02,-1.0061984795e+02,-9.4528102710e-01
9.1069999842e+02,-1.0071437324e+02,-9.4522477914e-01
9.1079999842e+02,-1.0080889290e+02,-9.4516852384e-01
9.1089999842e+02,-1.0090340694e+02,-9.4511226121e-01
9.1099999842e+02,-1.0099791536e+02,-9.4505599124e-01
9.1109999842e+02,-1.0109241814e+02,-9.4499971393e-01
9.1119999842e+02,-1.0118691530e+02,-9.4494342928e-01
9.1129999842e+02,-1.0128140683e+02,-9.4488713727e-01
9.1139999842e+02,-1.0137589273e+02,-9.4483083792e-01
9.1149999842e+02,-1.0147037299e+02,-9.4477453122e-01
9.1159999841e+02,-1.0156484763e+02,-9.4471821715e-01
9.1169999841e+02,-1.0165931664e+02,-9.4466189573e-01
9.1179999841e+02,-1.0175378001e+02,-9.4460556694e-01
9.1189999841e+02,-1.0184823775e+02,-9.4454923079e-01
9.1199999841e+02,-1.0194268986e+02,-9.4449288727e-01
9.1209999841e+02,-1.0203713633e+02,-9.4443653637e-01
9.1219999841e+02,-1.0213157716e+02,-9.4438017810e-01
9.1229999841e+02,-1.0222601236e+02,-9.4432381245e-01
9.1239999841e+02,-1.0232044193e+02,-9.4426743942e-01
9.1249999841e+02,-1.0241486585e+02,-9.4421105901e-01
9.1259999841e+02,-1.0250928414e+02,-9.4415467120e-01
9.1269999841e+02,-1.0260369678e+02,-9.4409827600e-01
9.1279999841e+02,-1.0269810379e+02,-9.4404187341e-01
9.1289999841e+02,-1.0279250516e+02,-9.4398546343e-01
9.1299999841e+02,-1.0288690088e+02,-9.4392904604e-01
9.1309999841e+02,-1.0298129097e+02,-9.4387262124e-01
9.1319999841e+02,-1.0307567541e+02,-9.4381618904e-01
9.1329999841e+02,-1.0317005421e+02,-9.4375974943e-01
9.1339999841e+02,-1.0326442736e+02,-9.4370330241e-01
9.1349999841e+02,-1.0335879487e+02,-9.4364684797e-01
9.1359999841e+02,-1.0345315673e+02,-9.4359038611e-01
9.1369999841e+02,-1.0354751294e+02,-9.4353391682e-01
9.1379999841e+02,-1.0364186351e+02,-9.4347744011e-01
9.1389999841e+02,-1.0373620843e+02,-9.4342095597e-01
9.1399999841e+02,-1.0383054770e+02,-9.4336446440e-01
9.1409999841e+02,-1.0392488132e+02,-9.4330796540e-01
9.1419999841e+02,-1.0401920929e+02,-9.4325145895e-01
9.1429999841e+02,-1.0411353161e+02,-9.4319494506e-01
9.1439999841e+02,-1.0420784828e+02,-9.4313842373e-01
9.1449999841e+02,-1.0430215930e+02,-9.4308189495e-01
9.1459999841e+02,-1.0439646466e+02,-9.4302535871e-01
9.1469999841e+02,-1.0449076437e+02,-9.4296881503e-01
9.1479999841e+02,-1.0458505842e+02,-9.4291226388e-01
9.1489999841e+02,-1.0467934682e+02,-9.4285570527e-01
9.1499999841e+02,-1.0477362957e+02,-9.4279913920e-01
9.1509999841e+02,-1.0486790665e+02,-9.4274256566e-01
9.1519999841e+02,-1.0496217808e+02,-9.4268598465e-01
9.1529999841e+02,-1.0505644385e+02,-9.4262939617e-01
9.1539999841e+02,-1.0515070396e+02,-9.4257280021e-01
9.1549999840e+02,-1.0524495841e+02,-9.4251619677e-01
9.1559999840e+02,-1.0533920720e+02,-9.4245958584e-01
9.1569999840e+02,-1.0543345032e+02,-9.4240296743e-01
9.1579999840e+02,-1.0552768779e+02,-9.4234634153e-01
9.1589999840e+02,-1.0562191959e+02,-9.4228970813e-01
9.1599999840e+02,-1.0571614573e+02,-9.4223306724e-01
9.1609999840e+02,-1.0581036621e+02,-9.4217641885e-01
9.1619999840e+02,-1.0590458101e+02,-9.4211976295e-01
9.1629999840e+02,-1.0599879016e+02,-9.4206309955e-01
9.1639999840e+02,-1.0609299363e+02,-9.4200642864e-01
9.1649999840e+02,-1.0618719144e+02,-9.4194975022e-01
9.1659999840e+02,-1.0628138358e+02,-9.4189306428e-01
9.1669999840e+02,-1.0637557006e+02,-9.4183637082e-01
9.1679999840e+02,-1.0646975086e+02,-9.4177966984e-01
9.1689999840e+02,-1.0656392599e+02,-9.4172296134e-01
9.1699999840e+02,-1.0665809545e+02,-9.4166624530e-01
9.1709999840e+02,-1.0675225924e+02,-9.4160952174e-01
9.1719999840e+02,-1.0684641735e+02,-9.4155279064e-01
9.1729999840e+02,-1.0694056980e+02,-9.4149605200e-01
9.1739999840e+02,-1.0703471656e+02,-9.4143930581e-01
9.1749999840e+02,-1.0712885766e+02,-9.4138255209e-01
9.1759999840e+02,-1.0722299307e+02,-9.4132579081e-01
9.1769999840e+02,-1.0731712281e+02,-9.4126902198e-01
9.1779999840e+02,-1.0741124688e+02,-9.4121224560e-01
9.1789999840e+02,-1.0750536526e+02,-9.4115546166e-01
9.1799999840e+02,-1.0759947797e+02,-9.4109867016e-01
9.1809999840e+02,-1.0769358500e+02,-9.4104187109e-01
9.1819999840e+02,-1.0778768634e+02,-9.4098506446e-01
9.1829999840e+02,-1.0788178201e+02,-9.4092825026e-01
9.1839999840e+02,-1.0797587199e+02,-9.4087142848e-01
9.1849999840e+02,-1.0806995630e+02,-9.4081459912e-01
9.1859999840e+02,-1.0816403491e+02,-9.4075776218e-01
9.1869999840e+02,-1.0825810785e+02,-9.4070091766e-01
9.1879999840e+02,-1.0835217510e+02,-9.4064406554e-01
9.1889999840e+02,-1.0844623666e+02,-9.4058720584e-01
9.1899999840e+02,-1.0854029254e+02,-9.4053033855e-01
9.1909999840e+02,-1.0863434273e+02,-9.4047346365e-01
9.1919999840e+02,-1.0872838723e+02,-9.4041658116e-01
9.1929999840e+02,-1.0882242604e+02,-9.4035969106e-01
9.1939999840e+02,-1.0891645917e+02,-9.4030279336e-01
9.1949999839e+02,-1.0901048660e+02,-9.4024588804e-01
9.1959999839e+02,-1.0910450835e+02,-9.4018897511e-01
9.1969999839e+02,-1.0919852440e+02,-9.4013205456e-01
9.1979999839e+02,-1.0929253476e+02,-9.4007512639e-01
9.1989999839e+02,-1.0938653942e+02,-9.4001819060e-01
9.1999999839e+02,-1.0948053839e+02,-9.3996124718e-01
9.2009999839e+02,-1.0957453167e+02,-9.3990429613e-01
9.2019999839e+02,-1.0966851925e+02,-9.3984733744e-01
9.2029999839e+02,-1.0976250114e+02,-9.3979037112e-01
9.2039999839e+02,-1.0985647733e+02,-9.3973339716e-01
9.2049999839e+02,-1.0995044782e+02,-9.3967641555e-01
9.2059999839e+02,-1.1004441261e+02,-9.3961942630e-01
9.2069999839e+02,-1.1013837170e+02,-9.3956242940e-01
9.2079999839e+02,-1.1023232510e+02,-9.3950542484e-01
9.2089999839e+02,-1.1032627279e+02,-9.3944841262e-01
9.2099999839e+02,-1.1042021478e+02,-9.3939139275e-01
9.2109999839e+02,-1.1051415107e+02,-9.3933436521e-01
9.2119999839e+02,-1.1060808165e+02,-9.3927733000e-01
9.2129999839e+02,-1.1070200653e+02,-9.3922028712e-01
9.2139999839e+02,-1.1079592571e+02,-9.3916323657e-01
9.2149999839e+02,-1.1088983918e+02,-9.3910617834e-01
9.2159999839e+02,-1.1098374694e+02,-9.3904911243e-01
9.2169999839e+02,-1.1107764900e+02,-9.3899203884e-01
9.2179999839e+02,-1.1117154535e+02,-9.3893495756e-01
9.2189999839e+02,-1.1126543599e+02,-9.3887786859e-01
9.2199999839e+02,-1.1135932092e+02,-9.3882077192e-01
9.2209999839e+02,-1.1145320015e+02,-9.3876366756e-01
9.2219999839e+02,-1.1154707366e+02,-9.3870655549e-01
9.2229999839e+02,-1.1164094146e+02,-9.3864943573e-01
9.2239999839e+02,-1.1173480354e+02,-9.3859230825e-01
9.2249999839e+02,-1.1182865992e+02,-9.3853517306e-01
9.2259999839e+02,-1.1192251058e+02,-9.3847803016e-01
9.2269999839e+02,-1.1201635552e+02,-9.3842087954e-01
9.2279999839e+02,-1.1211019475e+02,-9.3836372120e-01
9.2289999839e+02,-1.1220402827e+02,-9.3830655514e-01
9.2299999839e+02,-1.1229785606e+02,-9.3824938134e-01
9.2309999839e+02,-1.1239167814e+02,-9.3819219982e-01
9.2319999839e+02,-1.1248549450e+02,-9.3813501056e-01
9.2329999839e+02,-1.1257930515e+02,-9.3807781356e-01
9.2339999839e+02,-1.1267311007e+02,-9.3802060882e-01
9.2349999838e+02,-1.1276690927e+02,-9.3796339634e-01
9.2359999838e+02,-1.1286070275e+02,-9.3790617611e-01
9.2369999838e+02,-1.1295449050e+02,-9.3784894812e-01
9.2379999838e+02,-1.1304827254e+02,-9.3779171238e-01
9.2389999838e+02,-1.1314204884e+02,-9.3773446889e-01
9.2399999838e+02,-1.1323581943e+02,-9.3767721763e-01
9.2409999838e+02,-1.1332958429e+02,-9.3761995860e-01
9.2419999838e+02,-1.1342334342e+02,-9.3756269181e-01
9.2429999838e+02,-1.1351709683e+02,-9.3750541724e-01
9.2439999838e+02,-1.1361084450e+02,-9.3744813490e-01
9.2449999838e+02,-1.1370458645e+02,-9.3739084478e-01
9.2459999838e+02,-1.1379832267e+02,-9.3733354688e-01
9.2469999838e+02,-1.1389205316e+02,-9.3727624119e-01
9.2479999838e+02,-1.1398577792e+02,-9.3721892771e-01
9.2489999838e+02,-1.1407949695e+02,-9.3716160644e-01
9.2499999838e+02,-1.1417321024e+02,-9.3710427737e-01
9.2509999838e+02,-1.1426691780e+02,-9.3704694050e-01
9.2519999838e+02,-1.1436061963e+02,-9.3698959583e-01
9.2529999838e+02,-1.1445431572e+02,-9.3693224335e-01
9.2539999838e+02,-1.1454800608e+02,-9.3687488306e-01
9.2549999838e+02,-1.1464169070e+02,-9.3681751496e-01
9.2559999838e+02,-1.1473536958e+02,-9.3676013904e-01
9.2569999838e+02,-1.1482904273e+02,-9.3670275531e-01
9.2579999838e+02,-1.1492271013e+02,-9.3664536374e-01
9.2589999838e+02,-1.1501637180e+02,-9.3658796435e-01
9.2599999838e+02,-1.1511002772e+02,-9.3653055713e-01
9.2609999838e+02,-1.1520367791e+02,-9.3647314208e-01
9.2619999838e+02,-1.1529732235e+02,-9.3641571918e-01
9.2629999838e+02,-1.1539096105e+02,-9.3635828845e-01
9.2639999838e+02,-1.1548459401e+02,-9.3630084987e-01
9.2649999838e+02,-1.1557822122e+02,-9.3624340344e-01
9.2659999838e+02,-1.1567184269e+02,-9.3618594916e-01
9.2669999838e+02,-1.1576545841e+02,-9.3612848703e-01
9.2679999838e+02,-1.1585906839e+02,-9.3607101704e-01
9.2689999838e+02,-1.1595267261e+02,-9.3601353918e-01
9.2699999838e+02,-1.1604627109e+02,-9.3595605346e-01
9.2709999838e+02,-1.1613986383e+02,-9.3589855987e-01
9.2719999838e+02,-1.1623345081e+02,-9.3584105841e-01
9.2729999838e+02,-1.1632703204e+02,-9.3578354907e-01
9.2739999837e+02,-1.1642060752e+02,-9.3572603185e-01
9.2749999837e+02,-1.1651417724e+02,-9.3566850675e-01
9.2759999837e+02,-1.1660774122e+02,-9.3561097376e-01
9.2769999837e+02,-1.1670129944e+02,-9.3555343288e-01
9.2779999837e+02,-1.1679485190e+02,-9.3549588411e-01
9.2789999837e+02,-1.1688839861e+02,-9.3543832744e-01
9.2799999837e+02,-1.1698193957e+02,-9.3538076287e-01
9.2809999837e+02,-1.1707547477e+02,-9.3532319040e-01
9.2819999837e+02,-1.1716900421e+02,-9.3526561001e-01
9.2829999837e+02,-1.1726252789e+02,-9.3520802172e-01
9.2839999837e+02,-1.1735604581e+02,-9.3515042551e-01
9.2849999837e+02,-1.1744955797e+02,-9.3509282138e-01
9.2859999837e+02,-1.1754306437e+02,-9.3503520934e-01
9.2869999837e+02,-1.1763656501e+02,-9.3497758936e-01
9.2879999837e+02,-1.1773005989e+02,-9.3491996146e-01
9.2889999837e+02,-1.1782354901e+02,-9.3486232562e-01
9.2899999837e+02,-1.1791703236e+02,-9.3480468185e-01
9.2909999837e+02,-1.1801050994e+02,-9.3474703014e-01
9.2919999837e+02,-1.1810398176e+02,-9.3468937048e-01
9.2929999837e+02,-1.1819744782e+02,-9.3463170288e-01
9.2939999837e+02,-1.1829090810e+02,-9.3457402733e-01
9.2949999837e+02,-1.1838436262e+02,-9.3451634382e-01
9.2959999837e+02,-1.1847781137e+02,-9.3445865236e-01
9.2969999837e+02,-1.1857125435e+02,-9.3440095293e-01
9.2979999837e+02,-1.1866469156e+02,-9.3434324555e-01
9.2989999837e+02,-1.1875812300e+02,-9.3428553019e-01
9.2999999837e+02,-1.1885154867e+02,-9.3422780686e-01
9.3009999837e+02,-1.1894496856e+02,-9.3417007555e-01
9.3019999837e+02,-1.1903838268e+02,-9.3411233627e-01
9.3029999837e+02,-1.1913179103e+02,-9.3405458901e-01
9.3039999837e+02,-1.1922519360e+02,-9.3399683375e-01
9.3049999837e+02,-1.1931859040e+02,-9.3393907051e-01
9.3059999837e+02,-1.1941198141e+02,-9.3388129928e-01
9.3069999837e+02,-1.1950536665e+02,-9.3382352005e-01
9.3079999837e+02,-1.1959874612e+02,-9.3376573281e-01
9.3089999837e+02,-1.1969211980e+02,-9.3370793758e-01
9.3099999837e+02,-1.1978548770e+02,-9.3365013434e-01
9.3109999837e+02,-1.1987884983e+02,-9.3359232308e-01
9.3119999837e+02,-1.1997220617e+02,-9.3353450381e-01
9.3129999837e+02,-1.2006555673e+02,-9.3347667652e-01
9.3139999836e+02,-1.2015890150e+02,-9.3341884121e-01
9.3149999836e+02,-1.2025224050e+02,-9.3336099788e-01
9.3159999836e+02,-1.2034557370e+02,-9.3330314651e-01
9.3169999836e+02,-1.2043890113e+02,-9.3324528711e-01
9.3179999836e+02,-1.2053222276e+02,-9.3318741968e-01
9.3189999836e+02,-1.2062553861e+02,-9.3312954421e-01
9.3199999836e+02,-1.2071884867e+02,-9.3307166069e-01
9.3209999836e+02,-1.2081215294e+02,-9.3301376912e-01
9.3219999836e+02,-1.2090545142e+02,-9.3295586950e-01
9.3229999836e+02,-1.2099874411e+02,-9.3289796183e-01
9.3239999836e+02,-1.2109203101e+02,-9.3284004610e-01
9.3249999836e+02,-1.2118531212e+02,-9.3278212231e-01
9.3259999836e+02,-1.2127858744e+02,-9.3272419045e-01
9.3269999836e+02,-1.2137185696e+02,-9.3266625053e-01
9.3279999836e+02,-1.2146512069e+02,-9.3260830253e-01
9.3289999836e+02,-1.2155837862e+02,-9.3255034645e-01
9.3299999836e+02,-1.2165163076e+02,-9.3249238230e-01
9.3309999836e+02,-1.2174487710e+02,-9.3243441006e-01
9.3319999836e+02,-1.2183811764e+02,-9.3237642973e-01
9.3329999836e+02,-1.2193135238e+02,-9.3231844131e-01
9.3339999836e+02,-1.2202458133e+02,-9.3226044479e-01
9.3349999836e+02,-1.2211780447e+02,-9.3220244018e-01
9.3359999836e+02,-1.2221102182e+02,-9.3214442747e-01
9.3369999836e+02,-1.2230423336e+02,-9.3208640665e-01
9.3379999836e+02,-1.2239743910e+02,-9.3202837772e-01
9.3389999836e+02,-1.2249063903e+02,-9.3197034067e-01
9.3399999836e+02,-1.2258383316e+02,-9.3191229551e-01
9.3409999836e+02,-1.2267702149e+02,-9.3185424223e-01
9.3419999836e+02,-1.2277020401e+02,-9.3179618083e-01
9.3429999836e+02,-1.2286338073e+02,-9.3173811129e-01
9.3439999836e+02,-1.2295655163e+02,-9.3168003363e-01
9.3449999836e+02,-1.2304971673e+02,-9.3162194783e-01
9.3459999836e+02,-1.2314287602e+02,-9.3156385389e-01
9.3469999836e+02,-1.2323602950e+02,-9.3150575181e-01
9.3479999836e+02,-1.2332917717e+02,-9.3144764158e-01
9.3489999836e+02,-1.2342231903e+02,-9.3138952320e-01
9.3499999836e+02,-1.2351545508e+02,-9.3133139667e-01
9.3509999836e+02,-1.2360858531e+02,-9.3127326198e-01
9.3519999836e+02,-1.2370170973e+02,-9.3121511913e-01
9.3529999835e+02,-1.2379482833e+02,-9.3115696811e-01
9.3539999835e+02,-1.2388794112e+02,-9.3109880892e-01
9.3549999835e+02,-1.2398104810e+02,-9.3104064156e-01
9.3559999835e+02,-1.2407414925e+02,-9.3098246603e-01
9.3569999835e+02,-1.2416724459e+02,-9.3092428232e-01
9.3579999835e+02,-1.2426033411e+02,-9.3086609042e-01
9.3589999835e+02,-1.2435341781e+02,-9.3080789033e-01
9.3599999835e+02,-1.2444649569e+02,-9.3074968205e-01
9.3609999835e+02,-1.2453956774e+02,-9.3069146558e-01
9.3619999835e+02,-1.2463263398e+02,-9.3063324091e-01
9.3629999835e+02,-1.2472569439e+02,-9.3057500804e-01
9.3639999835e+02,-1.2481874898e+02,-9.3051676696e-01
9.3649999835e+02,-1.2491179774e+02,-9.3045851767e-01
9.3659999835e+02,-1.2500484068e+02,-9.3040026017e-01
9.3669999835e+02,-1.2509787780e+02,-9.3034199445e-01
9.3679999835e+02,-1.2519090908e+02,-9.3028372050e-01
9.3689999835e+02,-1.2528393454e+02,-9.3022543834e-01
9.3699999835e+02,-1.2537695417e+02,-9.3016714794e-01
9.3709999835e+02,-1.2546996797e+02,-9.3010884931e-01
9.3719999835e+02,-1.2556297594e+02,-9.3005054245e-01
9.3729999835e+02,-1.2565597808e+02,-9.2999222734e-01
9.3739999835e+02,-1.2574897438e+02,-9.2993390400e-01
9.3749999835e+02,-1.2584196486e+02,-9.2987557240e-01
9.3759999835e+02,-1.2593494950e+02,-9.2981723255e-01
9.3769999835e+02,-1.2602792830e+02,-9.2975888445e-01
9.3779999835e+02,-1.2612090127e+02,-9.2970052809e-01
9.3789999835e+02,-1.2621386841e+02,-9.2964216346e-01
9.3799999835e+02,-1.2630682971e+02,-9.2958379057e-01
9.3809999835e+02,-1.2639978517e+02,-9.2952540941e-01
9.3819999835e+02,-1.2649273479e+02,-9.2946701997e-01
9.3829999835e+02,-1.2658567857e+02,-9.2940862226e-01
9.3839999835e+02,-1.2667861651e+02,-9.2935021626e-01
9.3849999835e+02,-1.2677154861e+02,-9.2929180198e-01
9.3859999835e+02,-1.2686447487e+02,-9.2923337941e-01
9.3869999835e+02,-1.2695739529e+02,-9.2917494854e-01
9.3879999835e+02,-1.2705030986e+02,-9.2911650938e-01
9.3889999835e+02,-1.2714321859e+02,-9.2905806192e-01
9.3899999835e+02,-1.2723612147e+02,-9.2899960615e-01
9.3909999835e+02,-1.2732901851e+02,-9.2894114207e-01
9.3919999835e+02,-1.2742190970e+02,-9.2888266968e-01
9.3929999834e+02,-1.2751479505e+02,-9.2882418898e-01
9.3939999834e+02,-1.2760767454e+02,-9.2876569995e-01
9.3949999834e+02,-1.2770054819e+02,-9.2870720260e-01
9.3959999834e+02,-1.2779341598e+02,-9.2864869693e-01
9.3969999834e+02,-1.2788627792e+02,-9.2859018292e-01
9.3979999834e+02,-1.2797913402e+02,-9.2853166057e-01
9.3989999834e+02,-1.2807198426e+02,-9.2847312989e-01
9.3999999834e+02,-1.2816482864e+02,-9.2841459086e-01
9.4009999834e+02,-1.2825766717e+02,-9.2835604349e-01
9.4019999834e+02,-1.2835049985e+02,-9.2829748776e-01
9.4029999834e+02,-1.2844332667e+02,-9.2823892368e-01
9.4039999834e+02,-1.2853614764e+02,-9.2818035124e-01
9.4049999834e+02,-1.2862896274e+02,-9.2812177044e-01
9.4059999834e+02,-1.2872177199e+02,-9.2806318127e-01
9.4069999834e+02,-1.2881457538e+02,-9.2800458373e-01
9.4079999834e+02,-1.2890737291e+02,-9.2794597782e-01
9.4089999834e+02,-1.2900016457e+02,-9.2788736353e-01
9.4099999834e+02,-1.2909295038e+02,-9.2782874086e-01
9.4109999834e+02,-1.2918573032e+02,-9.2777010980e-01
9.4119999834e+02,-1.2927850440e+02,-9.2771147035e-01
9.4129999834e+02,-1.2937127261e+02,-9.2765282251e-01
9.4139999834e+02,-1.2946403496e+02,-9.2759416627e-01
9.4149999834e+02,-1.2955679145e+02,-9.2753550162e-01
9.4159999834e+02,-1.2964954206e+02,-9.2747682858e-01
9.4169999834e+02,-1.2974228681e+02,-9.2741814712e-01
9.4179999834e+02,-1.2983502569e+02,-9.2735945725e-01
9.4189999834e+02,-1.2992775870e+02,-9.2730075896e-01
9.4199999834e+02,-1.3002048584e+02,-9.2724205226e-01
9.4209999834e+02,-1.3011320711e+02,-9.2718333712e-01
9.4219999834e+02,-1.3020592251e+02,-9.2712461356e-01
9.4229999834e+02,-1.3029863204e+02,-9.2706588157e-01
9.4239999834e+02,-1.3039133569e+02,-9.2700714113e-01
9.4249999834e+02,-1.3048403346e+02,-9.2694839226e-01
9.4259999834e+02,-1.3057672537e+02,-9.2688963494e-01
9.4269999834e+02,-1.3066941139e+02,-9.2683086918e-01
9.4279999834e+02,-1.3076209154e+02,-9.2677209496e-01
9.4289999834e+02,-1.3085476581e+02,-9.2671331229e-01
9.4299999834e+02,-1.3094743420e+02,-9.2665452115e-01
9.4309999834e+02,-1.3104009671e+02,-9.2659572155e-01
9.4319999834e+02,-1.3113275335e+02,-9.2653691348e-01
9.4329999833e+02,-1.3122540410e+02,-9.2647809694e-01
9.4339999833e+02,-1.3131804896e+02,-9.2641927192e-01
9.4349999833e+02,-1.3141068795e+02,-9.2636043843e-01
9.4359999833e+02,-1.3150332105e+02,-9.2630159644e-01
9.4369999833e+02,-1.3159594827e+02,-9.2624274598e-01
9.4379999833e+02,-1.3168856960e+02,-9.2618388701e-01
9.4389999833e+02,-1.3178118505e+02,-9.2612501955e-01
9.4399999833e+02,-1.3187379460e+02,-9.2606614360e-01
9.4409999833e+02,-1.3196639827e+02,-9.2600725913e-01
9.4419999833e+02,-1.3205899606e+02,-9.2594836616e-01
9.4429999833e+02,-1.3215158795e+02,-9.2588946468e-01
9.4439999833e+02,-1.3224417395e+02,-9.2583055468e-01
9.4449999833e+02,-1.3233675406e+02,-9.2577163616e-01
9.4459999833e+02,-1.3242932828e+02,-9.2571270912e-01
9.4469999833e+02,-1.3252189660e+02,-9.2565377355e-01
9.4479999833e+02,-1.3261445903e+02,-9.2559482945e-01
9.4489999833e+02,-1.3270701557e+02,-9.2553587681e-01
9.4499999833e+02,-1.3279956621e+02,-9.2547691563e-01
9.4509999833e+02,-1.3289211095e+02,-9.2541794590e-01
9.4519999833e+02,-1.3298464979e+02,-9.2535896763e-01
9.4529999833e+02,-1.3307718274e+02,-9.2529998081e-01
9.4539999833e+02,-1.3316970979e+02,-9.2524098542e-01
9.4549999833e+02,-1.3326223094e+02,-9.2518198148e-01
9.4559999833e+02,-1.3335474619e+02,-9.2512296898e-01
9.4569999833e+02,-1.3344725553e+02,-9.2506394790e-01
9.4579999833e+02,-1.3353975898e+02,-9.2500491826e-01
9.4589999833e+02,-1.3363225652e+02,-9.2494588004e-01
9.4599999833e+02,-1.3372474815e+02,-9.2488683323e-01
9.4609999833e+02,-1.3381723388e+02,-9.2482777785e-01
9.4619999833e+02,-1.3390971371e+02,-9.2476871387e-01
9.4629999833e+02,-1.3400218762e+02,-9.2470964130e-01
9.4639999833e+02,-1.3409465563e+02,-9.2465056014e-01
9.4649999833e+02,-1.3418711774e+02,-9.2459147037e-01
9.4659999833e+02,-1.3427957393e+02,-9.2453237200e-01
9.4669999833e+02,-1.3437202421e+02,-9.2447326502e-01
9.4679999833e+02,-1.3446446858e+02,-9.2441414943e-01
9.4689999833e+02,-1.3455690704e+02,-9.2435502522e-01
9.4699999833e+02,-1.3464933959e+02,-9.2429589238e-01
9.4709999833e+02,-1.3474176622e+02,-9.2423675093e-01
9.4719999832e+02,-1.3483418694e+02,-9.2417760084e-01
9.4729999832e+02,-1.3492660174e+02,-9.2411844212e-01
9.4739999832e+02,-1.3501901062e+02,-9.2405927477e-01
9.4749999832e+02,-1.3511141359e+02,-9.2400009877e-01
9.4759999832e+02,-1.3520381064e+02,-9.2394091413e-01
9.4769999832e+02,-1.3529620178e+02,-9.2388172083e-01
9.4779999832e+02,-1.3538858699e+02,-9.2382251888e-01
9.4789999832e+02,-1.3548096628e+02,-9.2376330828e-01
9.4799999832e+02,-1.3557333965e+02,-9.2370408901e-01
9.4809999832e+02,-1.3566570710e+02,-9.2364486108e-01
9.4819999832e+02,-1.3575806862e+02,-9.2358562447e-01
9.4829999832e+02,-1.3585042422e+02,-9.2352637920e-01
9.4839999832e+02,-1.3594277390e+02,-9.2346712524e-01
9.4849999832e+02,-1.3603511765e+02,-9.2340786260e-01
9.4859999832e+02,-1.3612745547e+02,-9.2334859127e-01
9.4869999832e+02,-1.3621978736e+02,-9.2328931125e-01
9.4879999832e+02,-1.3631211333e+02,-9.2323002254e-01
9.4889999832e+02,-1.3640443337e+02,-9.2317072513e-01
9.4899999832e+02,-1.3649674747e+02,-9.2311141901e-01
9.4909999832e+02,-1.3658905565e+02,-9.2305210419e-01
9.4919999832e+02,-1.3668135790e+02,-9.2299278066e-01
9.4929999832e+02,-1.3677365421e+02,-9.2293344841e-01
9.4939999832e+02,-1.3686594458e+02,-9.2287410744e-01
9.4949999832e+02,-1.3695822903e+02,-9.2281475774e-01
9.4959999832e+02,-1.3705050754e+02,-9.2275539932e-01
9.4969999832e+02,-1.3714278011e+02,-9.2269603216e-01
9.4979999832e+02,-1.3723504674e+02,-9.2263665627e-01
9.4989999832e+02,-1.3732730744e+02,-9.2257727164e-01
9.4999999832e+02,-1.3741956220e+02,-9.2251787826e-01
9.5009999832e+02,-1.3751181101e+02,-9.2245847613e-01
9.5019999832e+02,-1.3760405389e+02,-9.2239906525e-01
9.5029999832e+02,-1.3769629083e+02,-9.2233964561e-01
9.5039999832e+02,-1.3778852182e+02,-9.2228021721e-01
9.5049999832e+02,-1.3788074687e+02,-9.2222078005e-01
