x,rho,u,P,e,t
-8.56,13,1.08656e-108,10,1.15385,1.99845
-8.52,13,1.2611e-107,10,1.15385,1.99845
-8.48,13,1.45887e-106,10,1.15385,1.99845
-8.44,13,1.6821e-105,10,1.15385,1.99845
-8.4,13,1.93312e-104,10,1.15385,1.99845
-8.36,13,2.21434e-103,10,1.15385,1.99845
-8.32,13,2.52818e-102,10,1.15385,1.99845
-8.28,13,2.87709e-101,10,1.15385,1.99845
-8.24,13,3.2635e-100,10,1.15385,1.99845
-8.2,13,3.6898e-99,10,1.15385,1.99845
-8.16,13,4.15829e-98,10,1.15385,1.99845
-8.12,13,4.67116e-97,10,1.15385,1.99845
-8.08,13,5.23045e-96,10,1.15385,1.99845
-8.04,13,5.83798e-95,10,1.15385,1.99845
-8,13,6.49536e-94,10,1.15385,1.99845
-7.96,13,7.20389e-93,10,1.15385,1.99845
-7.92,13,7.96459e-92,10,1.15385,1.99845
-7.88,13,8.7781e-91,10,1.15385,1.99845
-7.84,13,9.64469e-90,10,1.15385,1.99845
-7.8,13,1.05642e-88,10,1.15385,1.99845
-7.76,13,1.1536e-87,10,1.15385,1.99845
-7.72,13,1.2559e-86,10,1.15385,1.99845
-7.68,13,1.36315e-85,10,1.15385,1.99845
-7.64,13,1.47514e-84,10,1.15385,1.99845
-7.6,13,1.59161e-83,10,1.15385,1.99845
-7.56,13,1.71221e-82,10,1.15385,1.99845
-7.52,13,1.83655e-81,10,1.15385,1.99845
-7.48,13,1.9642e-80,10,1.15385,1.99845
-7.44,13,2.09462e-79,10,1.15385,1.99845
-7.4,13,2.22725e-78,10,1.15385,1.99845
-7.36,13,2.36143e-77,10,1.15385,1.99845
-7.32,13,2.49648e-76,10,1.15385,1.99845
-7.28,13,2.63164e-75,10,1.15385,1.99845
-7.24,13,2.76609e-74,10,1.15385,1.99845
-7.2,13,2.89898e-73,10,1.15385,1.99845
-7.16,13,3.02941e-72,10,1.15385,1.99845
-7.12,13,3.15648e-71,10,1.15385,1.99845
-7.08,13,3.27924e-70,10,1.15385,1.99845
-7.04,13,3.39675e-69,10,1.15385,1.99845
-7,13,3.50812e-68,10,1.15385,1.99845
-6.96,13,3.61245e-67,10,1.15385,1.99845
-6.92,13,3.70892e-66,10,1.15385,1.99845
-6.88,13,3.79676e-65,10,1.15385,1.99845
-6.84,13,3.87529e-64,10,1.15385,1.99845
-6.8,13,3.94395e-63,10,1.15385,1.99845
-6.76,13,4.00224e-62,10,1.15385,1.99845
-6.72,13,4.04983e-61,10,1.15385,1.99845
-6.68,13,4.08648e-60,10,1.15385,1.99845
-6.64,13,4.11209e-59,10,1.15385,1.99845
-6.6,13,4.12668e-58,10,1.15385,1.99845
-6.56,13,4.13035e-57,10,1.15385,1.99845
-6.52,13,4.12335e-56,10,1.15385,1.99845
-6.48,13,4.10598e-55,10,1.15385,1.99845
-6.44,13,4.07864e-54,10,1.15385,1.99845
-6.4,13,4.04176e-53,10,1.15385,1.99845
-6.36,13,3.99582e-52,10,1.15385,1.99845
-6.32,13,3.94132e-51,10,1.15385,1.99845
-6.28,13,3.87877e-50,10,1.15385,1.99845
-6.24,13,3.80869e-49,10,1.15385,1.99845
-6.2,13,3.73157e-48,10,1.15385,1.99845
-6.16,13,3.64791e-47,10,1.15385,1.99845
-6.12,13,3.55823e-46,10,1.15385,1.99845
-6.08,13,3.46301e-45,10,1.15385,1.99845
-6.04,13,3.3628e-44,10,1.15385,1.99845
-6,13,3.25814e-43,10,1.15385,1.99845
-5.96,13,3.14962e-42,10,1.15385,1.99845
-5.92,13,3.03785e-41,10,1.15385,1.99845
-5.88,13,2.92349e-40,10,1.15385,1.99845
-5.84,13,2.80723e-39,10,1.15385,1.99845
-5.8,13,2.68977e-38,10,1.15385,1.99845
-5.76,13,2.57181e-37,10,1.15385,1.99845
-5.72,13,2.45405e-36,10,1.15385,1.99845
-5.68,13,2.33714e-35,10,1.15385,1.99845
-5.64,13,2.22166e-34,10,1.15385,1.99845
-5.6,13,2.1081e-33,10,1.15385,1.99845
-5.56,13,1.9968e-32,10,1.15385,1.99845
-5.52,13,1.88793e-31,10,1.15385,1.99845
-5.48,13,1.78149e-30,10,1.15385,1.99845
-5.44,13,1.6774e-29,10,1.15385,1.99845
-5.4,13,1.57553e-28,10,1.15385,1.99845
-5.36,13,1.47584e-27,10,1.15385,1.99845
-5.32,13,1.37844e-26,10,1.15385,1.99845
-5.28,13,1.28359e-25,10,1.15385,1.99845
-5.24,13,1.1916e-24,10,1.15385,1.99845
-5.2,13,1.10276e-23,10,1.15385,1.99845
-5.16,13,1.01731e-22,10,1.15385,1.99845
-5.12,13,9.35649e-22,10,1.15385,1.99845
-5.08,13,8.58808e-21,10,1.15385,1.99845
-5.04,13,7.88871e-20,10,1.15385,1.99845
-5,13,7.2723e-19,10,1.15385,1.99845
-4.96,13,6.68374e-18,10,1.15385,1.99845
-4.92,13,5.93713e-17,10,1.15385,1.99845
-4.88,13,4.81235e-16,10,1.15385,1.99845
-4.84,13,1.814e-15,10,1.15385,1.99845
-4.8,13,4.749e-15,10,1.15385,1.99845
-4.76,13,1.11458e-14,10,1.15385,1.99845
-4.72,13,2.53969e-14,10,1.15385,1.99845
-4.68,13,5.68453e-14,10,1.15385,1.99845
-4.64,13,1.25694e-13,10,1.15385,1.99845
-4.6,13,2.74932e-13,10,1.15385,1.99845
-4.56,13,5.95509e-13,10,1.15385,1.99845
-4.52,13,1.27776e-12,10,1.15385,1.99845
-4.48,13,2.71466e-12,10,1.15385,1.99845
-4.44,13,5.71007e-12,10,1.15385,1.99845
-4.4,13,1.18915e-11,10,1.15385,1.99845
-4.36,13,2.45174e-11,10,1.15385,1.99845
-4.32,13,5.00389e-11,10,1.15385,1.99845
-4.28,13,1.0109e-10,10,1.15385,1.99845
-4.24,13,2.02135e-10,10,1.15385,1.99845
-4.2,13,4.00008e-10,10,1.15385,1.99845
-4.16,13,7.83351e-10,10,1.15385,1.99845
-4.12,13,1.51797e-09,10,1.15385,1.99845
-4.08,13,2.91041e-09,10,1.15385,1.99845
-4.04,13,5.52063e-09,10,1.15385,1.99845
-4,13,1.03592e-08,10,1.15385,1.99845
-3.96,13,1.92276e-08,10,1.15385,1.99845
-3.92,13,3.52976e-08,10,1.15385,1.99845
-3.88,13,6.40832e-08,10,1.15385,1.99845
-3.84,13,1.15048e-07,10,1.15385,1.99845
-3.8,13,2.04223e-07,10,1.15385,1.99845
-3.76,13,3.58408e-07,9.99999,1.15385,1.99845
-3.72,13,6.21801e-07,9.99999,1.15385,1.99845
-3.68,13,1.0663e-06,9.99998,1.15385,1.99845
-3.64,13,1.80723e-06,9.99997,1.15384,1.99845
-3.6,13,3.02696e-06,9.99996,1.15384,1.99845
-3.56,12.9999,5.00966e-06,9.99993,1.15384,1.99845
-3.52,12.9999,8.1916e-06,9.99988,1.15384,1.99845
-3.48,12.9998,1.32324e-05,9.99981,1.15384,1.99845
-3.44,12.9998,2.11136e-05,9.99969,1.15383,1.99845
-3.4,12.9996,3.32729e-05,9.99951,1.15382,1.99845
-3.36,12.9994,5.17811e-05,9.99924,1.15381,1.99845
-3.32,12.9991,7.95705e-05,9.99883,1.15379,1.99845
-3.28,12.9986,0.000120721,9.99822,1.15376,1.99845
-3.24,12.9979,0.000180805,9.99734,1.15372,1.99845
-3.2,12.9969,0.000267295,9.99607,1.15366,1.99845
-3.16,12.9955,0.000390012,9.99426,1.15358,1.99845
-3.12,12.9936,0.000561609,9.99174,1.15346,1.99845
-3.08,12.9908,0.000798042,9.98826,1.1533,1.99845
-3.04,12.9872,0.001119,9.98354,1.15309,1.99845
-3,12.9822,0.00154821,9.97723,1.15279,1.99845
-2.96,12.9757,0.00211362,9.96893,1.15241,1.99845
-2.92,12.9673,0.00284731,9.95816,1.15191,1.99845
-2.88,12.9566,0.00378516,9.9444,1.15128,1.99845
-2.84,12.9431,0.00496623,9.92711,1.15047,1.99845
-2.8,12.9263,0.00643179,9.90568,1.14948,1.99845
-2.76,12.9058,0.00822417,9.87951,1.14826,1.99845
-2.72,12.8811,0.0103854,9.84804,1.1468,1.99845
-2.68,12.8518,0.0129556,9.81071,1.14506,1.99845
-2.64,12.8174,0.0159718,9.76705,1.14302,1.99845
-2.6,12.7777,0.0194663,9.71665,1.14066,1.99845
-2.56,12.7324,0.0234661,9.65922,1.13795,1.99845
-2.52,12.6812,0.0279916,9.59457,1.1349,1.99845
-2.48,12.624,0.0330564,9.52261,1.13149,1.99845
-2.44,12.5609,0.0386675,9.44339,1.12771,1.99845
-2.4,12.4919,0.0448252,9.35705,1.12358,1.99845
-2.36,12.4171,0.0515239,9.26384,1.11909,1.99845
-2.32,12.3367,0.0587526,9.16408,1.11425,1.99845
-2.28,12.2509,0.0664959,9.05816,1.10908,1.99845
-2.24,12.1601,0.0747347,8.94653,1.10359,1.99845
-2.2,12.0645,0.0834472,8.82967,1.09781,1.99845
-2.16,11.9646,0.0926098,8.70808,1.09173,1.99845
-2.12,11.8605,0.102198,8.58228,1.0854,1.99845
-2.08,11.7528,0.112185,8.45276,1.07882,1.99845
-2.04,11.6417,0.122547,8.32004,1.07201,1.99845
-2,11.5276,0.133259,8.18458,1.065,1.99845
-1.96,11.4108,0.144296,8.04685,1.0578,1.99845
-1.92,11.2916,0.155635,7.90728,1.05042,1.99845
-1.88,11.1702,0.167254,7.76625,1.04289,1.99845
-1.84,11.0471,0.179132,7.62416,1.03523,1.99845
-1.8,10.9224,0.191251,7.48133,1.02743,1.99845
-1.76,10.7964,0.203591,7.33809,1.01952,1.99845
-1.72,10.6692,0.216136,7.19471,1.01152,1.99845
-1.68,10.5411,0.228871,7.05145,1.00342,1.99845
-1.64,10.4123,0.24178,6.90855,0.995248,1.99845
-1.6,10.2829,0.254852,6.76622,0.987006,1.99845
-1.56,10.1532,0.268073,6.62464,0.978706,1.99845
-1.52,10.0231,0.281432,6.48398,0.970355,1.99845
-1.48,9.89292,0.29492,6.3444,0.96196,1.99845
-1.44,9.76271,0.308526,6.20602,0.95353,1.99845
-1.4,9.63258,0.322242,6.06897,0.945069,1.99845
-1.36,9.50264,0.33606,5.93334,0.936584,1.99845
-1.32,9.37296,0.349973,5.79924,0.92808,1.99845
-1.28,9.24365,0.363972,5.66675,0.919563,1.99845
-1.24,9.11476,0.378052,5.53593,0.911038,1.99845
-1.2,8.98638,0.392207,5.40685,0.902508,1.99845
-1.16,8.85857,0.406431,5.27958,0.893978,1.99845
-1.12,8.73139,0.420717,5.15415,0.885452,1.99845
-1.08,8.6049,0.435061,5.03062,0.876933,1.99845
-1.04,8.47915,0.449457,4.90902,0.868427,1.99845
-1,8.35421,0.463899,4.78939,0.859935,1.99845
-0.96,8.23012,0.478382,4.67176,0.851463,1.99845
-0.92,8.10694,0.4929,4.55617,0.843013,1.99845
-0.88,7.98472,0.507447,4.44265,0.83459,1.99845
-0.84,7.86353,0.522016,4.33122,0.826199,1.99845
-0.8,7.74342,0.536598,4.22193,0.817843,1.99845
-0.76,7.62446,0.551186,4.11481,0.809527,1.99845
-0.72,7.50674,0.565769,4.0099,0.801259,1.99845
-0.68,7.39035,0.580334,3.90725,0.793045,1.99845
-0.64,7.27539,0.594866,3.80693,0.784893,1.99845
-0.6,7.162,0.609347,3.70902,0.776813,1.99845
-0.56,7.05034,0.623753,3.61361,0.768818,1.99845
-0.52,6.94062,0.638054,3.52085,0.760924,1.99845
-0.48,6.83311,0.652209,3.43092,0.753152,1.99845
-0.44,6.72818,0.666166,3.34404,0.74553,1.99845
-0.4,6.6263,0.679854,3.26056,0.738095,1.99845
-0.36,6.52811,0.693176,3.18091,0.730895,1.99845
-0.32,6.43448,0.706002,3.10571,0.724,1.99845
-0.28,6.3466,0.718153,3.03579,0.717499,1.99845
-0.24,6.26603,0.729391,2.97225,0.711514,1.99845
-0.2,6.19471,0.739416,2.91647,0.706199,1.99845
-0.16,6.13485,0.747886,2.86999,0.701727,1.99845
-0.12,6.08831,0.754502,2.8341,0.698248,1.99845
-0.08,6.05562,0.759153,2.80905,0.695813,1.99845
-0.04,6.03493,0.76208,2.79333,0.694291,1.99845
0,6.02238,0.763828,2.78391,0.693392,1.99845
0.04,6.01415,0.764946,2.77784,0.692826,1.99845
0.08,6.00816,0.765736,2.77351,0.692436,1.99845
0.12,6.00363,0.76631,2.77032,0.692161,1.99845
0.16,6.00009,0.766735,2.76791,0.691967,1.99845
0.2,5.99726,0.767053,2.76606,0.691832,1.99845
0.24,5.99492,0.767294,2.76462,0.691739,1.99845
0.28,5.99294,0.767478,2.76346,0.69168,1.99845
0.32,5.99121,0.767619,2.76253,0.691647,1.99845
0.36,5.98965,0.767728,2.76177,0.691634,1.99845
0.4,5.98822,0.767813,2.76112,0.691639,1.99845
0.44,5.98686,0.767879,2.76057,0.691658,1.99845
0.48,5.98553,0.76793,2.76009,0.691691,1.99845
0.52,5.98422,0.767969,2.75967,0.691737,1.99845
0.56,5.98288,0.767999,2.75929,0.691797,1.99845
0.6,5.98148,0.768022,2.75894,0.691872,1.99845
0.64,5.97996,0.768039,2.75862,0.691967,1.99845
0.68,5.97826,0.76805,2.75832,0.692088,1.99845
0.72,5.97622,0.768057,2.75803,0.692252,1.99845
0.76,5.97362,0.768061,2.75776,0.692485,1.99845
0.8,5.97008,0.768061,2.75749,0.692828,1.99845
0.84,5.965,0.768058,2.75724,0.693354,1.99845
0.88,5.95745,0.768053,2.75698,0.694168,1.99845
0.92,5.94613,0.768045,2.75673,0.695426,1.99845
0.96,5.92924,0.768036,2.75649,0.697345,1.99845
1,5.90446,0.768024,2.75624,0.700209,1.99845
1.04,5.86899,0.76801,2.756,0.704379,1.99845
1.08,5.81963,0.767994,2.75575,0.710291,1.99845
1.12,5.75304,0.767976,2.75551,0.718449,1.99845
1.16,5.66602,0.767957,2.75527,0.72942,1.99845
1.2,5.5559,0.767936,2.75504,0.743814,1.99845
1.24,5.42094,0.767913,2.7548,0.762267,1.99845
1.28,5.26072,0.767889,2.75457,0.785418,1.99845
1.32,5.07635,0.767863,2.75435,0.813877,1.99845
1.36,4.8706,0.767836,2.75413,0.848189,1.99845
1.4,4.6478,0.767808,2.75391,0.888781,1.99845
1.44,4.41352,0.767778,2.75371,0.935888,1.99845
1.48,4.17417,0.767746,2.75351,0.98948,1.99845
1.52,3.93645,0.767713,2.75332,1.04916,1.99845
1.56,3.70677,0.767679,2.75313,1.1141,1.99845
1.6,3.49077,0.767644,2.75295,1.18296,1.99845
1.64,3.29296,0.767607,2.75278,1.25394,1.99845
1.68,3.11645,0.767569,2.75261,1.32488,1.99845
1.72,2.9629,0.767529,2.75245,1.39345,1.99845
1.76,2.83263,0.767487,2.75228,1.45745,1.99845
1.8,2.72478,0.767444,2.75212,1.51505,1.99845
1.84,2.63762,0.767399,2.75196,1.56502,1.99845
1.88,2.56883,0.767353,2.75179,1.60684,1.99845
1.92,2.51578,0.767304,2.75162,1.64062,1.99845
1.96,2.4758,0.767254,2.75145,1.66701,1.99845
2,2.44634,0.767202,2.75128,1.68698,1.99845
2.04,2.42509,0.767148,2.7511,1.70164,1.99845
2.08,2.4101,0.767093,2.75091,1.71211,1.99845
2.12,2.39974,0.767034,2.75072,1.71939,1.99845
2.16,2.39272,0.766974,2.75052,1.72431,1.99845
2.2,2.38805,0.766912,2.75032,1.72755,1.99845
2.24,2.38499,0.766847,2.7501,1.72963,1.99845
2.28,2.38301,0.766779,2.74988,1.73093,1.99845
2.32,2.38174,0.766708,2.74965,1.73171,1.99845
2.36,2.38091,0.766634,2.7494,1.73215,1.99845
2.4,2.38037,0.766557,2.74915,1.73239,1.99845
2.44,2.37999,0.766477,2.74888,1.7325,1.99845
2.48,2.37971,0.766392,2.7486,1.73252,1.99845
2.52,2.37948,0.766302,2.74831,1.7325,1.99845
2.56,2.37928,0.766207,2.74799,1.73245,1.99845
2.6,2.37908,0.766104,2.74765,1.73238,1.99845
2.64,2.37888,0.765991,2.74728,1.73229,1.99845
2.68,2.37866,0.765864,2.74686,1.73219,1.99845
2.72,2.3784,0.765714,2.74637,1.73207,1.99845
2.76,2.37808,0.765528,2.74575,1.73191,1.99845
2.8,2.37765,0.76528,2.74493,1.73171,1.99845
2.84,2.37705,0.764927,2.74377,1.73141,1.99845
2.88,2.37612,0.764387,2.74199,1.73097,1.99845
2.92,2.37463,0.763519,2.73913,1.73024,1.99845
2.96,2.37215,0.762066,2.73435,1.72904,1.99845
3,2.36789,0.759575,2.72617,1.72697,1.99845
3.04,2.3605,0.755246,2.712,1.72337,1.99845
3.08,2.34763,0.747681,2.6874,1.71709,1.99845
3.12,2.32535,0.734506,2.645,1.70619,1.99845
3.16,2.28741,0.711838,2.57336,1.68751,1.99845
3.2,2.22487,0.673831,2.45688,1.65642,1.99845
3.24,2.12746,0.613004,2.27959,1.60726,1.99845
3.28,1.98923,0.523088,2.03689,1.53594,1.99845
3.32,1.81867,0.405946,1.75258,1.44549,1.99845
3.36,1.64441,0.278583,1.48036,1.35036,1.99845
3.4,1.50134,0.167606,1.27135,1.27022,1.99845
3.44,1.40608,0.0901338,1.13965,1.21577,1.99845
3.48,1.35218,0.0448863,1.06778,1.1845,1.99845
3.52,1.3247,0.0213838,1.03186,1.16841,1.99845
3.56,1.31146,0.00995594,1.01474,1.16062,1.99845
3.6,1.30527,0.00458333,1.00676,1.15696,1.99845
3.64,1.30241,0.00209839,1.00309,1.15527,1.99845
3.68,1.3011,0.000957996,1.00141,1.1545,1.99845
3.72,1.3005,0.00043664,1.00064,1.15414,1.99845
3.76,1.30023,0.000198776,1.00029,1.15398,1.99845
3.8,1.3001,9.03938e-05,1.00013,1.15391,1.99845
3.84,1.30005,4.10605e-05,1.00006,1.15387,1.99845
3.88,1.30002,1.86278e-05,1.00003,1.15386,1.99845
3.92,1.30001,8.43867e-06,1.00001,1.15385,1.99845
3.96,1.3,3.81651e-06,1.00001,1.15385,1.99845
4,1.3,1.72282e-06,1,1.15385,1.99845
4.04,1.3,7.76036e-07,1,1.15385,1.99845
4.08,1.3,3.48726e-07,1,1.15385,1.99845
4.12,1.3,1.56289e-07,1,1.15385,1.99845
4.16,1.3,6.98384e-08,1,1.15385,1.99845
4.2,1.3,3.11075e-08,1,1.15385,1.99845
4.24,1.3,1.38077e-08,1,1.15385,1.99845
4.28,1.3,6.10581e-09,1,1.15385,1.99845
4.32,1.3,2.68917e-09,1,1.15385,1.99845
4.36,1.3,1.17932e-09,1,1.15385,1.99845
4.4,1.3,5.14842e-10,1,1.15385,1.99845
4.44,1.3,2.23688e-10,1,1.15385,1.99845
4.48,1.3,9.67028e-11,1,1.15385,1.99845
4.52,1.3,4.1588e-11,1,1.15385,1.99845
4.56,1.3,1.77885e-11,1,1.15385,1.99845
4.6,1.3,7.56605e-12,1,1.15385,1.99845
4.64,1.3,3.19939e-12,1,1.15385,1.99845
4.68,1.3,1.34482e-12,1,1.15385,1.99845
4.72,1.3,5.61829e-13,1,1.15385,1.99845
4.76,1.3,2.3317e-13,1,1.15385,1.99845
4.8,1.3,9.59808e-14,1,1.15385,1.99845
4.84,1.3,3.92061e-14,1,1.15385,1.99845
4.88,1.3,1.58735e-14,1,1.15385,1.99845
4.92,1.3,6.30655e-15,1,1.15385,1.99845
4.96,1.3,2.32756e-15,1,1.15385,1.99845
5,1.3,6.10782e-16,1,1.15385,1.99845
5.04,1.3,7.14462e-17,1,1.15385,1.99845
5.08,1.3,7.49614e-18,1,1.15385,1.99845
5.12,1.3,7.57154e-19,1,1.15385,1.99845
5.16,1.3,7.621e-20,1,1.15385,1.99845
5.2,1.3,7.68941e-21,1,1.15385,1.99845
5.24,1.3,7.76292e-22,1,1.15385,1.99845
5.28,1.3,7.83483e-23,1,1.15385,1.99845
5.32,1.3,7.90529e-24,1,1.15385,1.99845
5.36,1.3,7.97432e-25,1,1.15385,1.99845
5.4,1.3,8.04102e-26,1,1.15385,1.99845
5.44,1.3,8.10424e-27,1,1.15385,1.99845
5.48,1.3,8.16272e-28,1,1.15385,1.99845
5.52,1.3,8.21507e-29,1,1.15385,1.99845
5.56,1.3,8.25982e-30,1,1.15385,1.99845
5.6,1.3,8.2955e-31,1,1.15385,1.99845
5.64,1.3,8.32069e-32,1,1.15385,1.99845
5.68,1.3,8.33414e-33,1,1.15385,1.99845
5.72,1.3,8.33473e-34,1,1.15385,1.99845
5.76,1.3,8.32156e-35,1,1.15385,1.99845
5.8,1.3,8.2939e-36,1,1.15385,1.99845
5.84,1.3,8.25121e-37,1,1.15385,1.99845
5.88,1.3,8.19314e-38,1,1.15385,1.99845
5.92,1.3,8.11953e-39,1,1.15385,1.99845
5.96,1.3,8.03041e-40,1,1.15385,1.99845
6,1.3,7.92606e-41,1,1.15385,1.99845
6.04,1.3,7.80695e-42,1,1.15385,1.99845
6.08,1.3,7.67378e-43,1,1.15385,1.99845
6.12,1.3,7.5274e-44,1,1.15385,1.99845
6.16,1.3,7.36881e-45,1,1.15385,1.99845
6.2,1.3,7.19911e-46,1,1.15385,1.99845
6.24,1.3,7.01941e-47,1,1.15385,1.99845
6.28,1.3,6.83081e-48,1,1.15385,1.99845
6.32,1.3,6.6344e-49,1,1.15385,1.99845
6.36,1.3,6.43118e-50,1,1.15385,1.99845
6.4,1.3,6.22213e-51,1,1.15385,1.99845
6.44,1.3,6.00815e-52,1,1.15385,1.99845
6.48,1.3,5.7901e-53,1,1.15385,1.99845
6.52,1.3,5.56883e-54,1,1.15385,1.99845
6.56,1.3,5.34512e-55,1,1.15385,1.99845
6.6,1.3,5.11975e-56,1,1.15385,1.99845
6.64,1.3,4.89349e-57,1,1.15385,1.99845
6.68,1.3,4.66706e-58,1,1.15385,1.99845
6.72,1.3,4.4412e-59,1,1.15385,1.99845
6.76,1.3,4.21661e-60,1,1.15385,1.99845
6.8,1.3,3.994e-61,1,1.15385,1.99845
6.84,1.3,3.77405e-62,1,1.15385,1.99845
6.88,1.3,3.55743e-63,1,1.15385,1.99845
6.92,1.3,3.34481e-64,1,1.15385,1.99845
6.96,1.3,3.13681e-65,1,1.15385,1.99845
7,1.3,2.93405e-66,1,1.15385,1.99845
7.04,1.3,2.73711e-67,1,1.15385,1.99845
7.08,1.3,2.54652e-68,1,1.15385,1.99845
7.12,1.3,2.36275e-69,1,1.15385,1.99845
7.16,1.3,2.18622e-70,1,1.15385,1.99845
7.2,1.3,2.0173e-71,1,1.15385,1.99845
7.24,1.3,1.85625e-72,1,1.15385,1.99845
7.28,1.3,1.7033e-73,1,1.15385,1.99845
7.32,1.3,1.55857e-74,1,1.15385,1.99845
7.36,1.3,1.42215e-75,1,1.15385,1.99845
7.4,1.3,1.29402e-76,1,1.15385,1.99845
7.44,1.3,1.17412e-77,1,1.15385,1.99845
7.48,1.3,1.06233e-78,1,1.15385,1.99845
7.52,1.3,9.58469e-80,1,1.15385,1.99845
7.56,1.3,8.62325e-81,1,1.15385,1.99845
7.6,1.3,7.73635e-82,1,1.15385,1.99845
7.64,1.3,6.92104e-83,1,1.15385,1.99845
7.68,1.3,6.17414e-84,1,1.15385,1.99845
7.72,1.3,5.49224e-85,1,1.15385,1.99845
7.76,1.3,4.87181e-86,1,1.15385,1.99845
7.8,1.3,4.30919e-87,1,1.15385,1.99845
7.84,1.3,3.80071e-88,1,1.15385,1.99845
7.88,1.3,3.34267e-89,1,1.15385,1.99845
7.92,1.3,2.93144e-90,1,1.15385,1.99845
7.96,1.3,2.56345e-91,1,1.15385,1.99845
8,1.3,2.23521e-92,1,1.15385,1.99845
8.04,1.3,1.9434e-93,1,1.15385,1.99845
8.08,1.3,1.68481e-94,1,1.15385,1.99845
8.12,1.3,1.4564e-95,1,1.15385,1.99845
8.16,1.3,1.2553e-96,1,1.15385,1.99845
8.2,1.3,1.07882e-97,1,1.15385,1.99845
8.24,1.3,9.2444e-99,1,1.15385,1.99845
8.28,1.3,7.89838e-100,1,1.15385,1.99845
8.32,1.3,6.72856e-101,1,1.15385,1.99845
8.36,1.3,5.71516e-102,1,1.15385,1.99845
8.4,1.3,4.84011e-103,1,1.15385,1.99845
8.44,1.3,4.08694e-104,1,1.15385,1.99845
8.48,1.3,3.44079e-105,1,1.15385,1.99845
8.52,1.3,2.88822e-106,1,1.15385,1.99845
8.56,1.3,2.41721e-107,1,1.15385,1.99845
8.6,1.3,2.017e-108,1,1.15385,1.99845
8.64,1.3,1.67805e-109,1,1.15385,1.99845
8.68,1.3,1.3919e-110,1,1.15385,1.99845
8.72,1.3,1.1511e-111,1,1.15385,1.99845
8.76,1.3,9.49102e-113,1,1.15385,1.99845
8.8,1.3,7.80203e-114,1,1.15385,1.99845
8.84,1.3,6.39428e-115,1,1.15385,1.99845
8.88,1.3,5.22471e-116,1,1.15385,1.99845
8.92,1.3,4.25611e-117,1,1.15385,1.99845
8.96,1.3,3.45653e-118,1,1.15385,1.99845
9,1.3,2.79859e-119,1,1.15385,1.99845
9.04,1.3,2.25895e-120,1,1.15385,1.99845
9.08,1.3,1.81775e-121,1,1.15385,1.99845
9.12,1.3,1.4582e-122,1,1.15385,1.99845
9.16,1.3,1.16615e-123,1,1.15385,1.99845
9.2,1.3,9.29692e-125,1,1.15385,1.99845
9.24,1.3,7.38865e-126,1,1.15385,1.99845
9.28,1.3,5.85368e-127,1,1.15385,1.99845
9.32,1.3,4.62303e-128,1,1.15385,1.99845
9.36,1.3,3.63959e-129,1,1.15385,1.99845
9.4,1.3,2.8563e-130,1,1.15385,1.99845
9.44,1.3,2.23446e-131,1,1.15385,1.99845
9.48,1.3,1.74245e-132,1,1.15385,1.99845
9.52,1.3,1.35443e-133,1,1.15385,1.99845
9.56,1.3,1.04945e-134,1,1.15385,1.99845
9.6,1.3,8.10527e-136,1,1.15385,1.99845
9.64,1.3,6.23981e-137,1,1.15385,1.99845
9.68,1.3,4.78816e-138,1,1.15385,1.99845
9.72,1.3,3.66229e-139,1,1.15385,1.99845
9.76,1.3,2.79203e-140,1,1.15385,1.99845
9.8,1.3,2.1216e-141,1,1.15385,1.99845
9.84,1.3,1.60686e-142,1,1.15385,1.99845
9.88,1.3,1.213e-143,1,1.15385,1.99845
9.92,1.3,9.13024e-145,1,1.15385,1.99845
9.96,1.3,7.35528e-146,1,1.15385,1.99845
10,1.3,7.35528e-146,1,1.15385,1.99845
-10,13,2.18274e-141,10,1.15385,2.0913
-9.96,13,2.18274e-141,10,1.15385,2.0913
-9.92,13,2.5305e-140,10,1.15385,2.0913
-9.88,13,3.1536e-139,10,1.15385,2.0913
-9.84,13,3.91896e-138,10,1.15385,2.0913
-9.8,13,4.85386e-137,10,1.15385,2.0913
-9.76,13,5.99183e-136,10,1.15385,2.0913
-9.72,13,7.3721e-135,10,1.15385,2.0913
-9.68,13,9.04034e-134,10,1.15385,2.0913
-9.64,13,1.10496e-132,10,1.15385,2.0913
-9.6,13,1.34609e-131,10,1.15385,2.0913
-9.56,13,1.63448e-130,10,1.15385,2.0913
-9.52,13,1.97815e-129,10,1.15385,2.0913
-9.48,13,2.38626e-128,10,1.15385,2.0913
-9.44,13,2.8692e-127,10,1.15385,2.0913
-9.4,13,3.43867e-126,10,1.15385,2.0913
-9.36,13,4.10779e-125,10,1.15385,2.0913
-9.32,13,4.89122e-124,10,1.15385,2.0913
-9.28,13,5.80524e-123,10,1.15385,2.0913
-9.24,13,6.86783e-122,10,1.15385,2.0913
-9.2,13,8.09875e-121,10,1.15385,2.0913
-9.16,13,9.51957e-120,10,1.15385,2.0913
-9.12,13,1.11537e-118,10,1.15385,2.0913
-9.08,13,1.30265e-117,10,1.15385,2.0913
-9.04,13,1.51651e-116,10,1.15385,2.0913
-9,13,1.75983e-115,10,1.15385,2.0913
-8.96,13,2.03567e-114,10,1.15385,2.0913
-8.92,13,2.34724e-113,10,1.15385,2.0913
-8.88,13,2.6979e-112,10,1.15385,2.0913
